student_id,age,gender,academic_level,study_hours,self_study_hours,online_classes_hours,social_media_hours,gaming_hours,sleep_hours,screen_time_hours,exercise_minutes,caffeine_intake_mg,part_time_job,upcoming_deadline,internet_quality,mental_health_score,focus_index,burnout_level,productivity_score,exam_score
197,17,Other,High School,6.32,3.94,0.0,2.97,0.84,6.94,10.34,93,320,1,0,Poor,7,39.97,48.82,56.69,27.27
198,23,Male,Undergraduate,5.17,2.99,2.29,2.94,1.84,8.51,4.82,74,322,1,1,Poor,6,35.17,38.77,48.72,28.77
199,21,Other,Postgraduate,6.69,0.86,1.52,2.15,4.49,7.63,4.89,104,270,1,0,Good,6,29.47,32.91,54.23,27.79
200,25,Male,Undergraduate,5.01,0.45,2.32,0.55,0.41,7.35,1.06,48,337,0,1,Poor,8,35.46,41.06,60.29,27.64
201,17,Other,High School,5.05,3.23,1.52,3.59,2.58,8.05,2.12,47,44,0,1,Good,3,20.98,26.39,36.03,18.58
202,18,Other,High School,5.76,3.41,3.12,4.92,0.0,7.02,4.3,114,468,1,0,Poor,2,29.32,34.69,44.52,29.14
203,24,Female,High School,5.27,0.86,2.53,2.96,1.47,7.76,10.84,120,181,0,0,Good,6,31.23,34.22,43.9,25.07
204,21,Male,High School,2.92,2.09,0.0,4.23,0.0,8.15,6.72,143,496,0,0,Average,1,13.84,22.51,18.09,11.1
205,16,Other,Postgraduate,5.31,3.82,3.23,1.38,1.15,7.25,6.74,85,341,1,1,Average,9,47.02,54.94,48.74,26.29
206,25,Male,Undergraduate,7.01,2.0,0.0,2.26,2.75,6.49,4.54,19,274,0,0,Average,3,30.86,33.31,41.93,16.43
207,19,Other,Undergraduate,5.2,0.56,3.21,3.25,3.94,7.74,4.15,57,72,0,0,Poor,2,23.65,20.9,32.66,18.7
208,19,Female,Postgraduate,3.86,4.74,1.6,2.71,0.07,8.0,4.88,129,340,0,0,Poor,2,30.76,14.29,36.01,22.28
209,19,Male,Postgraduate,4.04,3.64,1.32,1.06,0.37,8.0,8.01,129,225,1,0,Poor,10,46.96,29.71,62.84,29.95
210,17,Female,Undergraduate,7.63,1.64,4.37,2.8,0.67,6.91,7.85,58,341,0,1,Average,8,43.33,51.06,58.8,26.99
211,23,Male,High School,3.5,0.49,2.82,1.93,0.0,8.71,7.0,53,169,1,0,Good,7,41.37,33.12,41.07,20.98
212,22,Other,High School,4.33,2.08,3.2,2.94,1.36,6.3,5.83,47,129,1,0,Poor,6,32.38,44.58,36.26,23.71
213,19,Female,Postgraduate,7.76,1.78,3.61,0.31,2.96,5.31,10.61,45,353,0,0,Good,10,36.34,51.68,57.26,32.18
214,17,Female,Undergraduate,0.2,1.34,2.77,2.79,3.83,6.97,8.54,116,289,1,1,Average,7,12.3,65.25,8.32,1.0
215,23,Female,High School,7.21,1.97,3.66,0.94,1.05,6.84,9.11,66,361,0,0,Poor,7,39.47,47.21,62.1,27.31
216,18,Male,Undergraduate,4.76,2.76,1.23,3.13,1.74,4.78,6.81,97,122,1,1,Poor,9,31.97,66.69,35.48,18.46
217,22,Other,Postgraduate,6.27,0.92,1.95,1.36,1.31,7.41,8.9,3,415,0,1,Average,2,24.13,61.15,23.62,4.05
218,21,Male,Undergraduate,5.95,0.87,1.25,3.48,3.4,7.29,2.59,28,427,0,1,Poor,4,32.7,45.0,43.03,26.69
219,25,Other,High School,4.85,2.46,2.33,0.46,0.38,6.86,6.37,108,123,0,0,Good,3,26.76,30.52,33.03,24.97
220,24,Female,Postgraduate,2.39,0.93,2.86,4.36,1.08,7.49,5.83,60,432,1,0,Average,9,26.72,50.21,39.16,24.21
221,25,Female,High School,4.8,3.66,1.89,2.11,1.69,6.61,5.96,56,125,0,1,Good,8,30.25,43.52,48.79,21.35
222,20,Female,Postgraduate,6.94,0.96,2.23,3.82,0.0,7.42,4.58,53,352,1,1,Good,8,41.02,47.72,63.11,44.77
223,23,Other,Undergraduate,2.47,2.45,0.61,3.18,0.56,7.39,6.35,2,113,1,1,Average,5,27.33,58.73,17.72,9.02
224,24,Male,High School,4.5,2.1,0.96,5.35,2.1,8.82,3.88,23,205,0,0,Average,9,27.94,17.15,51.47,27.63
225,21,Other,High School,2.57,1.16,0.07,4.73,2.56,7.36,9.95,22,29,0,1,Average,3,8.28,48.63,12.2,1.0
226,25,Male,Postgraduate,5.47,4.67,1.51,2.93,1.49,7.33,5.27,86,87,1,0,Poor,2,27.79,28.84,33.25,17.38
227,18,Male,Undergraduate,0.74,1.16,1.03,2.04,0.61,6.1,4.9,94,52,0,0,Average,7,24.1,28.09,29.97,13.4
228,20,Female,Postgraduate,2.72,1.46,0.91,3.39,2.92,7.23,7.82,25,58,0,1,Poor,10,27.03,38.81,45.63,15.88
229,19,Male,Postgraduate,6.98,3.54,4.5,2.56,1.61,6.75,7.56,99,305,1,0,Good,2,35.74,39.84,42.05,21.44
230,19,Female,Postgraduate,4.56,4.0,2.86,3.39,1.86,8.53,7.3,50,377,0,1,Average,1,24.59,41.38,29.91,18.19
231,17,Female,Postgraduate,5.51,1.59,0.3,3.39,4.63,7.95,7.7,26,481,1,1,Poor,1,23.01,57.64,22.45,10.97
232,23,Female,Undergraduate,5.35,3.88,3.19,0.95,1.08,8.24,3.63,10,435,0,0,Good,6,47.33,28.87,69.14,42.81
233,24,Female,High School,2.61,4.32,3.24,0.0,0.14,8.59,6.25,52,28,0,0,Poor,10,47.32,28.69,48.91,37.04
234,21,Other,Undergraduate,3.77,2.9,1.64,1.98,2.09,6.98,6.78,2,471,0,1,Good,9,41.45,56.9,41.45,19.37
235,23,Other,Undergraduate,3.0,1.91,1.88,4.77,2.06,6.1,8.24,87,459,1,0,Average,4,13.91,45.79,19.93,1.0
236,23,Other,Postgraduate,5.72,0.0,1.52,1.94,0.75,4.82,5.4,4,280,0,0,Good,8,33.06,31.33,52.57,32.86
237,23,Female,Undergraduate,4.61,3.59,0.0,2.66,3.0,5.5,4.45,54,494,1,0,Poor,1,13.01,64.52,1.0,1.0
238,21,Other,Postgraduate,6.95,0.11,4.1,4.01,0.33,4.18,10.67,109,354,1,0,Average,5,28.32,62.41,35.13,11.95
239,16,Female,Postgraduate,6.29,3.0,0.56,2.25,1.26,7.42,2.77,123,19,1,0,Poor,6,41.76,35.62,44.97,16.62
240,16,Other,Postgraduate,3.5,0.0,2.08,4.54,1.04,4.6,5.02,4,372,0,1,Poor,8,24.39,73.67,24.61,8.52
241,24,Male,High School,3.75,1.97,2.62,1.49,0.26,8.53,3.71,30,313,0,0,Average,10,54.23,29.5,57.67,41.48
242,17,Female,Postgraduate,4.19,1.84,1.35,5.54,1.18,7.32,6.11,129,206,0,1,Good,9,32.24,35.35,33.52,10.11
243,16,Female,Postgraduate,4.45,3.11,2.87,4.72,1.9,7.34,6.25,147,377,1,1,Average,3,17.61,59.68,20.68,3.12
244,20,Other,High School,4.03,3.46,2.48,6.02,2.51,6.63,5.73,143,79,0,0,Poor,3,24.8,29.84,42.95,8.32
245,21,Female,Undergraduate,1.32,3.23,1.01,2.08,0.31,9.24,11.45,122,282,0,1,Good,5,31.57,33.43,18.46,16.33
246,20,Male,High School,0.68,1.3,3.88,1.23,0.03,7.29,11.17,41,206,1,0,Average,3,21.27,44.37,12.63,7.21
247,21,Female,High School,1.98,3.51,0.82,1.11,0.0,6.42,9.93,93,380,0,0,Good,8,28.71,38.54,32.03,11.76
248,16,Female,Postgraduate,4.65,3.32,4.44,0.6,2.33,6.62,7.73,74,441,0,1,Good,8,34.38,54.31,47.98,24.83
249,23,Other,Undergraduate,1.01,3.56,3.25,3.18,0.0,6.6,7.51,77,7,1,1,Poor,5,20.97,48.81,21.21,6.76
250,17,Female,Postgraduate,2.07,2.26,1.08,3.91,3.25,7.43,6.58,111,388,1,0,Poor,10,20.44,43.35,25.31,17.92
251,18,Male,High School,6.41,3.09,1.72,1.84,2.35,6.34,4.27,7,469,1,0,Poor,3,28.59,45.88,36.87,14.77
252,18,Male,Undergraduate,2.38,4.58,2.56,3.12,1.96,8.89,7.82,73,408,0,1,Good,6,30.85,45.55,22.5,2.99
253,23,Male,Postgraduate,2.3,1.44,2.77,1.21,1.86,7.11,8.37,82,265,0,1,Poor,9,31.93,47.4,24.31,7.66
254,23,Female,Postgraduate,4.63,2.27,0.25,5.06,2.77,6.95,5.71,54,38,0,0,Average,2,20.28,27.62,33.71,21.03
255,19,Female,Undergraduate,3.44,3.05,2.87,2.1,1.23,7.5,3.49,41,440,0,1,Poor,4,23.57,38.89,28.22,9.21
256,22,Female,High School,2.51,2.28,0.86,0.0,1.06,7.1,6.79,77,86,1,1,Good,7,41.12,57.38,35.08,10.11
257,17,Male,Postgraduate,3.04,3.54,0.4,0.62,1.12,6.21,5.77,31,316,0,0,Poor,4,32.04,48.21,26.17,11.87
258,24,Male,Postgraduate,3.26,1.89,2.52,2.53,2.38,8.8,8.17,94,107,0,0,Good,3,26.47,14.21,37.42,30.53
259,20,Female,Undergraduate,4.12,2.86,1.25,2.65,1.8,8.76,8.44,54,143,1,1,Poor,2,26.34,53.9,27.42,17.9
260,17,Male,High School,7.31,1.55,2.23,3.04,0.0,7.29,9.33,46,233,0,1,Average,4,39.14,50.73,45.72,18.78
261,22,Other,High School,3.26,0.74,0.97,3.12,1.18,8.88,5.26,76,439,1,0,Average,1,14.12,27.91,10.26,14.36
262,21,Other,Undergraduate,7.64,1.91,1.46,2.25,0.65,7.35,5.25,136,37,1,1,Good,5,49.89,41.17,64.89,41.9
263,25,Male,Undergraduate,3.21,3.24,1.58,1.15,0.0,9.62,7.75,118,157,1,0,Good,1,36.97,27.99,30.13,20.73
264,16,Male,Undergraduate,8.69,2.96,0.26,5.87,1.0,6.73,6.71,77,312,0,0,Good,1,19.18,35.65,40.01,18.55
265,19,Male,Postgraduate,8.8,2.47,0.0,5.93,1.4,7.56,6.62,7,458,1,0,Poor,6,34.5,50.04,52.77,12.85
266,17,Male,High School,5.53,1.8,1.07,2.08,0.0,6.78,8.02,57,200,1,0,Average,7,32.45,52.53,52.66,36.05
267,19,Male,High School,3.16,4.0,0.72,4.41,1.9,7.37,8.52,140,217,0,0,Good,6,25.3,34.8,29.41,23.98
268,23,Female,Undergraduate,4.2,4.18,2.83,5.67,1.29,8.25,3.99,56,102,0,1,Poor,6,33.96,29.37,43.52,17.61
269,23,Male,Postgraduate,7.37,1.66,1.84,5.03,0.32,7.07,5.5,20,134,1,1,Average,10,42.0,49.08,64.48,26.03
270,23,Female,High School,3.32,1.33,0.77,3.76,5.51,7.88,5.14,58,333,0,0,Average,4,11.68,35.49,18.61,7.25
271,21,Male,High School,8.55,2.6,3.12,2.59,0.0,8.31,6.99,47,186,1,0,Poor,9,54.71,37.28,91.13,53.9
272,19,Female,High School,5.35,0.3,2.29,2.16,0.65,6.18,10.25,115,42,1,0,Good,4,19.72,47.08,26.37,1.13
273,22,Male,Postgraduate,7.24,2.49,1.18,2.32,2.86,6.02,5.39,70,155,1,1,Good,1,25.16,68.74,25.42,2.92
274,19,Male,High School,1.76,4.03,3.45,3.57,1.23,5.32,6.62,123,468,1,0,Average,5,21.35,43.15,9.33,8.45
275,21,Male,Postgraduate,3.09,1.85,2.53,5.6,3.16,7.55,6.08,140,11,1,0,Poor,5,12.91,34.18,22.61,1.0
276,17,Other,High School,5.22,3.0,0.5,2.82,1.16,8.1,2.03,65,234,0,1,Good,8,47.29,18.46,79.77,48.78
277,21,Male,Postgraduate,1.8,1.71,1.81,1.47,0.0,6.65,6.04,12,298,0,0,Good,6,20.57,36.86,19.44,6.37
278,25,Female,Undergraduate,2.65,3.49,3.47,3.69,0.0,7.74,5.21,75,451,0,1,Average,9,38.43,46.4,37.18,12.86
279,17,Male,Postgraduate,3.22,2.35,1.36,2.12,1.04,6.54,1.0,4,229,0,1,Poor,4,20.45,29.55,24.18,14.61
280,19,Other,Undergraduate,5.24,1.27,0.0,5.14,1.26,6.07,8.46,30,474,0,0,Average,1,16.62,40.27,22.31,16.92
281,25,Other,Undergraduate,1.16,2.18,2.15,0.54,0.94,6.28,7.46,24,196,0,1,Poor,6,23.28,70.06,15.95,1.0
282,17,Other,Undergraduate,5.65,2.36,2.81,4.87,2.44,6.12,10.95,62,86,1,0,Poor,4,24.84,46.5,37.43,23.5
283,21,Male,Undergraduate,8.06,3.37,3.16,0.89,1.48,8.96,5.28,24,429,1,1,Poor,4,56.1,46.7,61.91,43.1
284,22,Other,Undergraduate,3.51,3.69,2.37,1.66,1.06,6.5,4.7,73,59,1,0,Good,2,20.13,34.98,17.9,2.19
285,17,Female,Postgraduate,4.05,2.88,4.09,4.74,3.59,6.28,4.73,111,249,1,1,Good,8,19.62,58.3,33.83,9.12
286,21,Other,Postgraduate,5.28,3.11,0.27,0.52,1.47,6.7,9.82,72,296,0,0,Poor,8,39.37,33.99,55.22,30.94
287,16,Other,High School,2.49,2.59,1.52,2.42,0.14,8.27,5.85,136,454,0,0,Good,7,35.2,24.99,45.98,31.54
288,23,Female,Postgraduate,5.44,0.93,2.54,0.52,0.47,7.73,10.27,20,171,1,1,Poor,2,23.98,71.96,17.27,8.91
289,16,Female,Undergraduate,4.71,3.99,3.24,0.16,2.57,8.08,4.81,96,326,0,1,Average,7,45.89,43.27,55.06,30.62
290,19,Male,High School,7.65,1.91,1.1,2.61,2.1,7.43,4.88,81,268,0,1,Average,2,28.35,41.4,45.9,10.52
291,16,Male,High School,4.29,2.48,1.59,0.68,2.73,5.89,7.82,88,96,0,0,Average,7,34.77,28.51,45.95,20.43
292,22,Other,Undergraduate,6.19,4.64,3.56,1.21,2.17,9.62,9.41,98,392,0,1,Average,2,39.45,36.78,36.27,17.84
293,18,Male,High School,0.7,5.8,2.37,1.45,1.69,7.84,4.56,142,395,0,1,Good,6,27.06,29.05,15.77,11.14
294,23,Other,Postgraduate,3.52,2.52,1.8,5.51,1.92,9.41,7.53,54,190,0,0,Poor,3,20.96,22.73,29.08,19.13
295,21,Female,Postgraduate,3.14,3.49,3.59,4.07,1.82,8.46,9.3,60,213,1,1,Poor,8,35.17,63.54,39.23,17.44
296,17,Other,High School,2.82,3.32,2.61,3.3,1.3,7.97,9.84,30,177,1,1,Poor,10,43.57,62.86,37.43,18.58
297,16,Female,Postgraduate,5.14,1.69,0.69,1.49,0.23,8.33,5.28,80,314,0,1,Average,2,30.55,37.25,30.13,20.14
298,16,Female,Postgraduate,4.86,1.88,0.44,3.14,1.39,6.09,3.33,94,219,0,1,Good,9,39.25,51.59,52.47,25.9
299,18,Male,Postgraduate,4.48,3.18,2.24,3.08,0.0,7.13,1.0,47,82,0,0,Good,10,44.77,20.85,63.67,38.27
300,22,Male,High School,2.68,2.66,2.79,3.59,3.3,7.34,7.81,138,199,0,1,Average,1,13.09,36.98,5.85,7.58
301,21,Male,High School,3.78,2.76,2.03,1.89,1.09,7.64,8.57,141,275,0,1,Average,1,22.81,44.06,12.77,2.15
302,25,Other,Undergraduate,1.92,0.92,1.46,3.92,0.0,5.17,7.79,40,407,1,0,Average,10,24.47,59.61,22.85,14.0
303,17,Other,Undergraduate,5.79,0.57,3.45,2.51,2.38,9.45,6.0,51,106,0,0,Average,3,28.2,24.22,47.45,30.19
304,21,Female,Postgraduate,1.61,0.9,2.62,1.52,0.0,6.0,5.92,60,177,1,0,Good,3,18.82,53.66,16.05,1.0
305,19,Other,High School,4.39,2.08,1.1,2.14,0.0,8.92,10.43,134,234,1,1,Good,8,33.25,43.78,40.83,14.83
306,22,Female,High School,6.84,1.72,1.57,2.44,0.52,7.77,6.94,96,203,0,1,Good,2,30.62,54.02,37.62,22.29
307,20,Other,Postgraduate,2.93,4.1,2.31,1.65,2.43,7.54,9.68,134,333,1,1,Poor,6,32.08,59.52,19.49,10.92
308,23,Female,Postgraduate,3.42,1.93,1.27,0.0,0.74,5.2,6.39,20,79,0,0,Average,1,24.53,44.32,15.23,1.0
309,17,Female,High School,5.05,1.95,3.16,3.47,1.86,8.39,8.4,85,62,0,0,Average,2,29.4,22.2,35.19,12.08
310,22,Male,Postgraduate,5.22,2.6,3.33,5.01,3.72,8.03,8.1,16,219,1,1,Good,7,32.28,65.23,44.12,14.44
311,16,Other,Undergraduate,8.0,1.73,2.08,3.64,2.77,6.95,5.63,114,157,0,0,Average,10,41.08,25.43,81.11,39.06
312,19,Male,Undergraduate,6.64,3.99,2.45,5.09,1.16,7.83,6.35,33,34,1,1,Poor,9,37.51,42.06,57.08,37.91
313,17,Other,Undergraduate,4.42,1.98,2.2,5.59,2.46,8.88,10.15,84,129,0,1,Poor,10,31.28,38.63,47.86,11.72
314,19,Female,Postgraduate,4.96,3.85,1.81,3.9,2.38,8.38,8.09,121,236,1,0,Poor,5,35.19,35.66,42.09,28.62
315,16,Female,Undergraduate,4.87,1.25,0.86,1.52,0.59,8.29,9.06,19,423,0,1,Poor,8,43.73,58.51,49.62,26.17
316,24,Other,Postgraduate,4.6,0.72,2.03,1.85,0.81,7.12,12.27,129,247,1,1,Good,8,39.76,70.97,39.88,6.75
317,21,Male,Postgraduate,4.78,4.74,2.42,4.11,2.46,7.34,4.92,101,142,1,0,Good,7,34.34,28.97,51.43,31.29
318,17,Male,Undergraduate,3.61,1.34,2.12,2.3,0.71,6.21,6.29,95,473,1,0,Good,6,22.32,50.7,26.39,9.41
319,20,Female,Postgraduate,2.23,0.0,0.0,2.81,2.25,7.1,9.98,102,113,1,0,Poor,2,8.91,31.16,15.6,3.41
320,19,Male,Postgraduate,7.34,3.15,1.53,1.54,1.1,6.37,6.56,67,58,0,0,Good,10,46.39,38.69,72.6,42.92
321,18,Female,Postgraduate,6.94,3.56,0.36,3.95,1.13,5.43,6.52,148,209,1,0,Good,8,38.79,50.57,56.52,36.1
322,18,Other,Undergraduate,2.67,3.45,1.64,3.72,1.6,6.51,4.49,20,423,1,1,Average,6,31.3,75.73,15.19,4.28
323,16,Female,Postgraduate,6.21,2.0,2.47,4.45,0.18,8.26,7.11,147,9,1,0,Poor,5,35.25,32.74,52.15,30.0
324,18,Female,Postgraduate,2.47,2.79,2.56,4.92,1.86,7.04,9.56,29,23,0,1,Poor,2,10.52,50.56,3.54,1.41
325,16,Other,Undergraduate,4.72,1.8,1.05,2.1,1.38,5.24,8.31,108,481,1,0,Poor,1,7.86,59.54,17.52,1.0
326,18,Male,Undergraduate,3.07,2.18,2.4,4.03,3.42,6.15,1.63,131,364,1,0,Average,9,23.62,33.46,38.75,15.32
327,23,Male,Postgraduate,4.64,2.2,3.14,2.36,3.56,7.04,8.15,109,428,1,0,Good,6,29.63,47.3,33.44,11.87
328,25,Male,Undergraduate,4.5,2.23,2.62,1.95,0.0,9.37,11.06,74,33,1,1,Poor,10,38.89,43.49,59.31,34.78
329,16,Male,High School,5.06,0.0,0.61,1.98,3.7,7.31,3.95,34,240,1,0,Good,4,12.83,43.46,31.0,10.69
330,19,Male,High School,6.06,3.51,2.78,0.21,0.66,5.6,5.36,78,118,1,1,Poor,2,38.99,56.4,25.64,10.46
331,25,Other,Undergraduate,4.08,1.68,1.07,3.71,1.93,7.83,4.49,94,207,1,0,Good,2,19.37,38.3,27.05,10.09
332,23,Other,High School,1.89,3.65,0.32,2.67,0.0,6.07,5.41,66,308,0,0,Poor,8,27.64,49.01,31.09,13.1
333,16,Female,Postgraduate,1.93,2.13,2.78,4.59,0.76,8.64,1.47,8,62,1,1,Poor,2,11.72,42.64,6.66,1.0
334,21,Other,Postgraduate,7.61,2.36,1.12,3.05,2.03,5.72,7.46,124,139,1,1,Poor,3,29.09,54.33,46.58,28.26
335,20,Female,High School,1.38,1.51,0.87,2.65,0.31,8.33,10.28,36,356,0,0,Good,7,27.04,36.87,30.22,12.43
336,22,Other,Postgraduate,7.46,3.64,2.42,2.01,0.13,7.36,9.61,141,400,1,0,Average,8,43.08,50.45,64.06,37.26
337,16,Female,Undergraduate,3.29,4.21,1.51,2.68,1.91,6.29,9.42,10,208,0,1,Poor,9,35.81,58.62,36.68,21.04
338,23,Female,Postgraduate,5.47,2.29,1.71,2.83,3.22,6.52,3.24,36,327,1,0,Poor,10,34.76,51.21,57.38,28.65
339,24,Female,Postgraduate,3.04,5.67,1.99,5.12,3.09,6.07,8.01,127,119,0,1,Average,4,20.29,32.83,32.08,15.74
340,24,Female,High School,0.77,2.85,0.99,1.04,2.53,7.71,6.75,31,399,0,1,Good,5,19.73,50.06,12.67,1.31
341,17,Male,Postgraduate,6.2,4.4,3.35,3.45,1.58,7.72,5.86,123,402,0,0,Good,9,32.11,24.83,68.48,42.98
342,16,Male,High School,3.39,1.62,1.02,5.11,2.81,10.0,6.91,65,174,1,1,Good,5,23.88,38.02,24.11,13.8
343,17,Other,Undergraduate,5.4,2.38,3.93,3.69,1.95,5.92,5.32,68,95,0,1,Poor,1,18.47,56.37,28.2,9.77
344,23,Female,High School,5.6,2.05,2.76,2.13,3.48,7.07,5.23,59,223,0,0,Good,7,38.13,23.71,63.52,40.69
345,21,Male,Undergraduate,6.27,2.23,0.16,3.07,4.7,6.97,5.87,87,141,0,0,Average,1,25.52,37.52,37.63,23.45
346,19,Male,Postgraduate,4.59,2.43,0.14,4.9,3.76,7.06,3.45,71,427,0,1,Good,1,7.48,47.51,9.74,10.03
347,16,Male,High School,4.73,1.45,3.4,3.7,3.23,4.03,5.93,110,448,1,1,Poor,9,21.51,71.25,27.55,5.69
348,20,Female,Postgraduate,2.6,2.62,1.39,3.72,2.36,7.72,8.65,60,377,1,1,Average,2,22.48,59.52,15.41,1.54
349,24,Other,Undergraduate,4.72,5.03,2.35,0.92,0.85,6.51,12.31,76,17,1,0,Good,10,45.77,56.6,60.24,34.79
350,20,Male,Undergraduate,5.43,2.42,1.91,0.73,2.21,7.67,4.26,8,259,0,1,Good,5,28.49,32.55,48.64,24.81
351,25,Male,Postgraduate,5.2,3.26,0.59,3.94,2.13,10.0,9.34,29,382,1,1,Good,2,25.85,62.66,30.81,17.59
352,19,Male,Postgraduate,3.93,3.06,0.4,2.0,1.07,7.2,4.26,125,81,1,1,Average,10,46.51,42.22,59.66,34.96
353,21,Male,Undergraduate,6.39,3.46,1.89,3.41,0.28,6.48,3.87,130,88,1,0,Poor,5,32.69,30.2,47.81,24.27
354,17,Male,Undergraduate,6.3,3.26,1.74,2.47,1.55,6.77,5.24,137,239,1,0,Poor,8,40.4,37.58,58.26,28.32
355,24,Female,Undergraduate,5.41,3.41,2.09,0.0,2.61,6.97,4.73,5,287,0,0,Poor,5,38.24,25.85,55.14,37.91
356,16,Female,High School,4.98,2.46,1.78,2.32,3.99,7.21,6.14,43,228,1,1,Average,8,39.63,50.1,52.71,27.1
357,25,Other,Undergraduate,3.71,4.65,1.66,4.36,2.91,9.48,6.37,110,111,0,1,Poor,7,32.74,25.35,48.49,28.94
358,17,Female,Undergraduate,2.95,1.21,2.88,2.3,0.97,4.92,5.08,63,144,1,0,Good,3,20.06,63.16,1.0,1.0
359,21,Male,Undergraduate,5.74,2.06,4.17,2.22,0.87,6.6,11.28,135,249,0,0,Average,9,45.78,40.68,60.87,32.49
360,24,Other,High School,3.05,1.9,1.76,3.57,1.91,6.96,5.32,99,346,0,0,Average,9,27.02,30.3,37.66,19.06
361,24,Male,Postgraduate,5.69,2.14,2.78,2.31,0.73,8.03,6.33,77,363,0,0,Average,5,36.48,24.31,56.94,30.56
362,20,Male,Undergraduate,6.26,0.74,1.61,1.96,2.04,6.89,9.26,130,7,1,1,Good,10,38.71,65.81,56.77,24.31
363,22,Other,Undergraduate,5.34,2.87,1.6,1.93,1.5,7.78,9.8,133,52,1,1,Good,10,41.4,58.95,54.97,34.46
364,24,Female,Postgraduate,8.25,2.52,2.88,5.09,1.0,7.12,8.66,3,151,0,1,Average,7,33.42,57.37,54.12,26.37
365,23,Female,Postgraduate,3.13,5.3,2.85,1.12,0.39,6.8,8.72,83,379,0,0,Good,5,33.66,39.51,38.1,24.32
366,25,Other,Undergraduate,4.51,4.12,2.61,5.02,0.1,6.86,5.17,25,153,0,0,Average,5,27.91,24.38,42.82,15.11
367,18,Other,Postgraduate,7.17,1.76,2.0,1.79,2.55,4.82,10.45,12,433,1,0,Good,1,15.22,73.9,14.64,1.0
368,16,Other,Postgraduate,5.76,1.57,2.77,5.27,4.28,4.83,5.48,19,333,0,1,Average,4,16.72,66.92,22.23,8.04
369,16,Other,High School,4.36,2.23,0.4,1.44,0.48,8.18,8.78,99,327,0,1,Poor,1,18.99,47.25,13.58,1.0
370,25,Female,Undergraduate,6.28,2.62,3.27,1.31,0.74,5.33,11.11,129,324,1,0,Average,9,36.11,58.39,52.64,27.81
371,25,Female,Postgraduate,6.95,2.64,2.23,5.06,2.65,8.87,7.54,73,376,0,0,Average,10,40.51,24.56,78.31,45.74
372,21,Male,Postgraduate,4.37,3.49,1.58,1.09,1.01,7.38,11.13,107,493,0,0,Good,5,32.36,48.8,38.76,14.49
373,19,Male,Postgraduate,6.08,1.95,1.33,6.13,1.17,7.27,6.93,119,448,0,0,Average,1,21.63,44.56,28.68,15.1
374,21,Other,Postgraduate,4.3,2.46,1.17,1.91,0.95,6.6,5.09,122,8,0,0,Good,4,26.74,29.03,41.49,28.87
375,21,Female,High School,3.82,4.52,2.96,0.69,2.44,5.61,4.6,110,454,1,1,Poor,8,41.8,56.82,39.68,27.76
376,18,Other,Undergraduate,4.2,1.73,3.18,2.2,1.43,8.31,8.48,29,468,0,0,Poor,3,20.74,30.06,33.08,10.91
377,18,Female,High School,7.45,2.9,2.8,2.82,2.16,6.04,8.44,133,154,0,0,Good,8,37.3,28.9,61.23,38.94
378,23,Other,Undergraduate,6.2,3.41,1.73,0.0,3.2,6.0,9.07,43,34,1,1,Average,4,33.2,58.39,39.47,14.82
379,19,Other,Postgraduate,5.65,3.33,1.26,3.12,0.97,7.32,9.0,91,422,0,1,Good,8,42.23,51.73,45.07,13.56
380,17,Male,Postgraduate,6.38,3.1,2.62,4.51,1.8,7.87,5.09,78,109,1,1,Average,3,33.1,40.84,37.07,13.36
381,19,Male,Undergraduate,3.1,3.18,1.98,2.37,1.35,6.84,6.26,146,21,0,1,Average,9,28.96,42.35,39.23,25.87
382,25,Male,Postgraduate,9.14,4.2,0.92,3.47,2.28,6.99,7.79,6,97,1,1,Average,1,26.75,59.28,41.92,16.12
383,19,Female,Postgraduate,4.66,2.54,2.04,0.0,1.45,7.02,8.47,15,236,1,1,Poor,2,33.28,60.13,32.77,12.24
384,22,Other,High School,2.37,1.08,2.89,4.98,0.21,8.39,9.98,36,369,1,0,Good,5,16.11,41.53,19.79,1.0
385,18,Other,Postgraduate,4.64,4.02,0.65,0.13,0.69,6.31,5.99,56,91,1,0,Good,7,39.33,44.04,46.93,25.18
386,19,Female,Postgraduate,3.38,3.46,1.54,3.73,1.04,5.62,4.18,131,155,0,0,Poor,2,17.48,30.01,19.41,4.81
387,17,Male,Postgraduate,5.2,2.59,2.03,6.49,0.81,7.18,6.77,126,24,0,1,Good,10,33.48,40.95,61.97,42.24
388,25,Male,Postgraduate,6.0,1.62,2.09,4.24,4.09,8.38,6.16,70,10,1,0,Poor,1,25.91,28.67,39.82,11.55
389,24,Male,High School,5.03,0.71,0.86,0.0,1.88,8.46,9.48,35,347,0,0,Good,2,33.15,21.28,44.62,20.14
390,16,Female,Postgraduate,4.95,1.5,2.63,1.33,0.13,7.74,6.74,65,108,0,1,Average,10,42.59,22.89,63.41,49.11
391,18,Other,High School,6.08,3.12,3.15,2.78,0.99,7.32,2.31,79,253,1,1,Average,8,43.77,60.6,60.32,32.82
392,19,Female,High School,5.98,4.85,2.95,6.89,2.63,6.5,8.43,145,119,0,1,Poor,3,23.26,50.05,28.21,4.05
393,23,Male,High School,3.05,2.47,0.0,2.92,1.13,7.03,5.56,21,434,0,0,Poor,4,20.73,40.18,25.93,1.64
