student_id,age,gender,academic_level,study_hours,self_study_hours,online_classes_hours,social_media_hours,gaming_hours,sleep_hours,screen_time_hours,internet_quality,mental_health_score,focus_index,burnout_level,productivity_score,exam_score
2729,19,Female,High School,5.9,2.57,1.72,3.98,0.62,8.74,8.03,Poor,1,28.22,29.25,42.46,25.71
2730,24,Other,High School,2.73,4.21,1.9,3.55,0.0,7.25,9.0,Good,3,14.37,55.9,22.56,5.71
2731,24,Female,High School,5.97,3.28,2.36,4.11,1.26,7.33,4.16,Average,8,36.18,25.29,65.66,42.04
2733,21,Female,High School,4.91,1.87,2.53,0.04,2.11,5.49,6.41,Good,9,44.49,52.79,54.11,27.35
2734,25,Female,High School,6.77,3.28,1.13,2.23,3.01,7.28,5.24,Poor,4,33.94,33.06,51.48,19.71
2735,24,Male,High School,5.33,1.06,2.94,1.99,1.97,6.31,10.33,Average,7,27.85,86.9,23.54,13.59
2739,17,Other,High School,5.32,0.76,2.17,5.38,0.0,6.76,5.33,Good,3,14.92,52.14,32.9,12.21
2741,25,Male,High School,8.45,2.61,2.14,3.47,0.85,6.5,7.43,Poor,6,36.03,43.14,59.43,30.96
2743,19,Male,High School,6.83,2.7,0.53,1.88,1.62,7.44,5.08,Good,2,31.1,43.34,31.17,19.04
2745,19,Other,High School,9.61,3.39,2.81,2.34,2.85,5.23,11.24,Poor,9,52.92,87.58,67.56,37.92
2749,23,Male,High School,4.41,0.0,1.13,5.15,1.29,8.37,7.99,Good,5,23.73,38.64,30.44,17.01
2750,21,Other,High School,5.76,1.91,0.94,3.74,1.06,6.34,9.45,Poor,6,33.8,32.85,46.33,34.8
2751,20,Female,High School,2.65,2.18,1.37,2.67,0.0,8.37,6.17,Poor,8,33.86,25.81,48.15,33.17
2753,18,Female,High School,6.31,2.07,2.18,5.4,1.61,6.17,7.62,Good,1,22.56,74.2,25.21,20.26
2756,24,Male,High School,3.32,1.66,2.24,3.04,0.12,6.99,6.65,Average,6,22.27,41.23,28.18,14.25
2760,20,Female,High School,5.08,1.89,2.38,4.33,1.95,8.01,7.86,Poor,10,33.59,37.4,57.82,23.82
2764,19,Female,High School,5.95,2.64,2.2,4.66,2.21,6.64,6.72,Poor,6,33.19,56.8,39.75,16.59
2767,18,Male,High School,7.51,2.49,1.31,2.41,2.27,6.68,9.28,Good,7,38.74,67.03,60.81,34.08
2771,21,Female,High School,2.06,2.15,1.16,3.29,0.23,8.41,9.16,Good,5,29.58,55.29,16.36,1.96
2772,21,Female,High School,5.39,3.25,0.18,1.75,0.32,7.26,3.53,Average,1,25.98,40.98,20.4,18.87
2773,17,Female,High School,6.37,0.73,0.0,2.75,0.38,8.05,8.95,Good,2,31.98,49.81,38.04,18.38
2774,19,Male,High School,3.54,1.73,1.79,3.91,1.36,7.83,5.18,Poor,4,20.52,31.53,23.61,23.05
2776,25,Female,High School,7.91,0.93,0.96,3.23,0.61,8.67,5.21,Average,5,35.5,36.4,58.2,43.27
2777,20,Female,High School,2.08,2.11,2.44,5.18,4.48,9.18,4.86,Average,5,17.94,33.3,19.89,4.54
2782,16,Male,High School,6.31,0.86,3.88,1.35,0.0,7.62,5.03,Poor,7,42.75,21.88,67.53,41.74
2785,18,Male,High School,4.0,4.77,0.78,1.59,0.32,5.65,7.99,Average,6,34.26,46.55,30.92,22.33
2787,24,Male,High School,7.16,3.25,2.12,5.1,0.52,6.96,9.65,Poor,1,31.4,48.33,27.1,11.83
2797,20,Other,High School,5.06,1.57,1.43,2.53,0.69,5.19,5.57,Good,5,26.59,39.52,34.8,16.02
2798,17,Other,High School,2.02,4.0,2.18,6.28,4.22,5.78,12.85,Average,6,13.48,69.41,5.01,1.0
2800,19,Other,High School,5.47,2.94,2.22,2.35,3.27,5.53,4.84,Good,9,37.17,38.02,58.52,20.76
2802,23,Other,High School,3.58,2.9,1.61,2.15,2.16,6.6,6.18,Average,5,25.96,61.74,29.41,17.48
2805,24,Male,High School,2.29,1.5,3.06,4.59,0.57,5.42,7.11,Average,6,22.37,45.51,31.84,19.66
2809,25,Female,High School,5.34,4.53,2.02,3.52,4.5,6.68,8.28,Poor,3,22.65,63.53,36.18,2.89
2811,23,Other,High School,5.14,2.96,3.29,4.64,2.58,5.51,4.29,Good,6,27.1,62.89,37.21,22.81
2818,20,Male,High School,2.46,1.99,2.16,2.55,3.04,6.03,7.09,Poor,5,10.46,54.21,18.14,1.0
2820,20,Other,High School,4.27,3.67,1.23,3.69,1.08,7.85,7.26,Poor,5,39.65,40.29,44.58,24.5
2824,18,Female,High School,3.49,3.33,1.54,3.33,0.93,9.93,7.46,Good,4,29.59,40.83,27.41,1.0
2825,20,Other,High School,2.95,2.72,1.62,4.87,1.94,9.24,4.65,Average,2,18.73,13.97,24.83,15.92
2826,16,Male,High School,8.0,2.41,1.55,2.68,0.67,7.1,3.59,Good,5,43.62,25.62,64.57,45.11
2827,22,Male,High School,7.93,4.5,1.68,0.0,2.24,7.14,6.11,Average,10,56.79,62.96,80.98,38.91
2828,18,Female,High School,3.62,2.89,4.26,0.37,0.14,6.63,1.92,Poor,3,29.95,35.73,19.53,8.07
2829,22,Other,High School,4.12,2.04,1.77,1.12,1.26,6.72,8.29,Average,5,24.78,44.05,33.66,7.75
2832,22,Female,High School,3.93,1.92,1.74,2.14,0.88,7.37,5.29,Poor,10,42.98,48.15,55.84,39.42
2833,20,Other,High School,8.05,2.44,1.66,4.63,1.18,7.88,11.9,Good,7,33.47,43.06,67.57,49.79
2834,24,Other,High School,3.75,3.47,1.23,3.61,1.13,7.49,3.87,Good,5,28.18,34.36,33.53,22.18
2835,16,Male,High School,5.22,2.26,2.14,2.15,2.48,4.0,4.43,Average,4,20.85,40.84,35.47,21.52
2836,21,Female,High School,7.91,2.74,3.89,1.73,1.91,8.22,4.36,Average,6,40.57,25.65,69.53,37.51
2850,16,Other,High School,5.59,1.65,2.74,2.59,0.91,7.59,5.45,Poor,1,26.08,60.36,28.37,1.71
2851,22,Male,High School,2.76,1.08,0.75,2.56,0.0,9.3,8.19,Good,1,21.48,47.84,16.66,14.92
2853,18,Female,High School,3.05,2.47,2.62,2.3,3.86,6.67,5.54,Average,2,17.37,66.28,6.11,1.0
2854,16,Other,High School,2.75,3.28,0.88,4.4,1.83,5.33,6.99,Poor,9,28.82,62.11,29.88,5.21
2862,23,Female,High School,2.85,0.53,1.38,2.42,0.0,6.44,8.37,Poor,1,14.99,61.95,11.37,1.0
2865,16,Other,High School,8.15,3.64,3.06,3.64,3.63,7.64,6.34,Good,3,34.2,46.92,46.73,18.22
2874,24,Female,High School,4.52,3.38,3.02,2.08,1.5,5.34,5.96,Average,3,27.5,64.36,26.09,6.99
2878,19,Female,High School,7.08,3.98,1.46,3.06,2.68,7.62,4.49,Good,7,34.04,26.05,63.14,34.14
2879,18,Female,High School,4.12,3.65,2.27,3.6,1.67,5.99,2.59,Average,1,21.41,36.41,23.22,10.95
2880,20,Female,High School,1.52,1.02,3.0,3.4,2.11,8.45,8.13,Average,10,30.45,47.08,34.1,25.04
2893,25,Male,High School,3.66,3.08,1.64,3.18,0.0,6.24,8.33,Average,2,20.14,51.67,16.85,1.0
2898,23,Male,High School,5.73,2.57,2.55,2.59,0.0,6.58,6.58,Poor,1,15.13,53.79,15.64,7.24
2901,20,Male,High School,3.99,2.21,2.1,2.76,2.95,6.64,3.52,Good,10,37.04,39.04,54.33,31.44
2904,16,Male,High School,4.86,3.16,1.16,0.82,0.94,7.05,9.22,Average,3,25.06,20.63,30.89,16.37
2905,17,Other,High School,4.28,2.93,2.08,5.77,0.0,6.35,2.47,Poor,8,33.17,41.76,48.99,25.38
2912,24,Female,High School,0.5,1.53,0.62,3.56,2.87,5.17,8.49,Good,5,16.65,35.25,7.11,8.61
2919,23,Female,High School,0.2,5.66,3.38,2.02,0.3,6.55,9.87,Poor,2,27.0,45.09,8.57,1.0
2920,21,Male,High School,3.78,1.19,1.87,3.26,0.08,7.49,8.81,Average,5,25.75,39.87,29.66,19.51
2927,17,Female,High School,2.56,2.92,2.6,2.74,1.79,10.0,8.86,Poor,10,36.95,19.38,45.28,26.39
2930,21,Female,High School,2.89,2.16,0.86,1.63,2.25,4.43,6.99,Poor,1,4.52,66.59,1.0,1.0
2933,17,Female,High School,4.44,1.62,1.2,7.31,3.82,7.15,8.56,Average,7,17.33,38.37,36.31,11.72
2936,17,Male,High School,6.6,3.7,0.0,1.56,0.15,7.19,8.81,Average,7,43.58,75.73,46.21,15.42
2937,20,Female,High School,3.59,1.82,3.33,4.29,2.69,7.73,8.07,Good,1,23.44,39.22,10.59,8.71
2939,18,Other,High School,6.21,4.8,3.94,2.66,1.09,8.25,7.86,Average,6,37.33,42.94,50.78,32.34
2944,22,Female,High School,4.79,1.14,2.51,1.92,2.4,7.73,13.22,Poor,3,29.39,53.79,33.23,18.08
2950,24,Other,High School,5.25,1.76,3.31,3.29,1.34,7.21,8.47,Good,1,18.86,42.28,23.78,11.33
2951,24,Other,High School,4.31,1.26,2.18,0.0,0.31,8.05,10.08,Good,6,23.79,54.94,29.62,6.55
2952,19,Female,High School,7.71,2.38,1.8,4.39,0.11,6.06,10.54,Good,3,29.15,56.1,38.67,15.94
2953,18,Male,High School,7.22,2.19,0.44,3.0,2.45,5.19,5.24,Poor,2,21.47,41.29,36.55,10.01
2955,19,Female,High School,3.34,2.73,2.67,3.1,0.48,5.89,7.58,Good,10,35.16,76.71,34.71,9.65
2956,18,Female,High School,7.97,2.44,3.34,6.88,1.61,9.61,6.0,Good,3,35.22,45.57,43.82,28.07
2958,18,Male,High School,0.53,1.49,1.71,4.11,1.28,6.92,8.04,Poor,10,24.81,45.69,34.26,9.57
2959,16,Female,High School,2.67,2.91,0.68,2.7,0.55,9.96,9.98,Good,9,46.73,13.85,54.57,37.57
2962,22,Male,High School,3.76,3.21,0.79,5.28,1.98,6.55,8.78,Average,9,33.52,47.44,39.28,17.88
2971,24,Male,High School,3.71,3.21,2.11,4.65,3.48,6.33,7.11,Average,4,14.5,37.24,19.87,1.0
2976,16,Male,High School,6.12,2.92,1.34,0.0,0.65,6.36,9.23,Poor,8,51.29,54.61,52.35,19.63
2980,18,Female,High School,5.55,2.96,2.05,1.37,1.84,6.76,9.9,Poor,2,30.13,65.29,27.0,6.35
2990,18,Female,High School,3.12,0.27,2.42,5.96,3.02,6.43,7.54,Average,9,14.34,58.43,27.19,2.17
2994,25,Other,High School,5.56,2.0,3.42,1.13,0.23,7.56,7.02,Poor,7,37.53,27.53,53.35,28.7
2995,18,Female,High School,3.33,5.09,0.34,3.57,0.22,5.1,6.08,Average,10,38.63,54.78,45.25,18.67
3000,18,Male,High School,4.47,1.73,1.5,2.07,0.2,8.13,4.73,Average,1,16.54,46.85,20.28,1.0
3010,20,Male,High School,5.07,0.58,1.56,0.7,0.8,8.23,8.92,Poor,1,25.93,35.39,31.16,11.98
3022,23,Female,High School,6.61,3.08,1.61,2.37,0.0,7.96,8.45,Good,3,44.07,46.55,52.98,37.8
3029,23,Female,High School,2.28,1.08,0.49,4.37,1.68,7.39,6.01,Poor,8,29.29,41.88,40.78,17.05
3032,24,Male,High School,4.91,0.47,2.46,3.09,0.11,6.69,5.21,Good,5,33.31,43.76,38.31,16.98
3033,16,Other,High School,2.4,2.0,1.79,4.4,1.57,8.37,10.37,Average,8,26.68,36.8,39.9,22.41
3036,20,Other,High School,4.3,2.74,2.13,1.89,1.87,8.22,8.73,Poor,9,46.38,42.07,49.79,37.06
3039,20,Male,High School,2.93,3.18,2.98,0.0,1.43,7.89,8.22,Poor,7,44.72,42.89,48.13,21.16
3044,22,Male,High School,2.83,0.62,2.99,2.31,0.0,6.6,7.48,Good,4,22.56,65.15,11.85,4.4
3047,19,Other,High School,6.72,4.28,2.46,2.66,1.07,7.5,8.97,Average,8,32.84,42.59,54.0,20.96
3052,21,Male,High School,5.69,2.56,2.99,1.07,0.67,7.86,6.84,Average,4,38.86,36.34,55.72,27.44
3053,16,Other,High School,6.12,2.64,1.79,2.31,1.06,6.03,5.15,Good,4,40.74,52.13,44.69,23.93
3054,24,Other,High School,4.71,3.77,2.6,3.17,3.18,6.18,4.07,Good,4,23.8,27.55,39.17,17.41
3061,22,Female,High School,3.59,4.92,2.5,2.43,1.08,5.18,5.39,Poor,10,40.48,47.71,50.75,31.72
3068,19,Other,High School,7.13,3.06,2.18,4.67,0.0,4.97,10.3,Good,1,23.46,63.48,23.31,3.45
3071,25,Other,High School,3.16,4.05,3.01,3.57,1.24,7.9,1.15,Good,9,42.18,9.36,63.62,36.31
3072,17,Female,High School,4.38,0.6,2.3,2.79,3.05,6.07,5.34,Good,5,20.65,48.85,33.32,4.17
3076,18,Other,High School,0.0,2.03,2.25,2.54,1.93,6.53,2.95,Average,8,10.99,48.08,5.94,1.0
3077,21,Male,High School,4.01,3.1,1.94,3.16,0.27,7.0,9.83,Poor,2,23.22,64.98,18.04,1.0
3078,18,Male,High School,3.64,0.67,3.27,3.02,2.36,6.46,7.29,Average,5,37.49,44.17,32.06,9.87
3079,20,Other,High School,4.99,3.13,2.78,0.33,0.73,6.87,8.31,Poor,6,37.51,44.23,40.16,23.99
3084,23,Other,High School,4.72,4.48,1.04,1.1,0.99,6.45,10.47,Average,8,36.27,61.73,40.78,14.19
3086,16,Female,High School,4.29,4.94,0.57,2.14,0.78,6.21,8.29,Poor,1,31.68,53.36,15.2,1.0
3089,19,Female,High School,3.22,0.33,2.92,0.81,1.72,6.98,10.03,Good,8,31.35,44.76,43.3,17.28
3090,16,Male,High School,6.77,0.89,0.91,2.65,1.24,7.7,7.04,Good,2,29.43,64.99,41.43,15.51
3092,24,Male,High School,6.83,3.07,0.56,4.15,0.0,7.47,6.28,Poor,1,33.97,18.36,47.39,33.54
3093,17,Other,High School,6.55,2.9,3.11,3.42,2.44,6.17,6.08,Poor,7,34.7,56.14,47.66,25.68
3095,17,Female,High School,6.43,4.56,2.25,4.15,0.81,6.66,3.75,Good,4,23.65,40.36,31.22,17.97
3096,23,Other,High School,2.51,2.08,1.37,1.58,2.62,7.17,6.44,Average,6,23.66,39.0,28.17,9.52
3101,22,Other,High School,4.37,2.39,2.21,2.5,3.37,5.76,10.88,Poor,3,21.8,46.48,25.93,13.44
3102,24,Other,High School,2.67,2.63,4.98,0.0,1.23,5.8,5.09,Poor,9,40.12,52.97,40.62,18.91
3103,20,Male,High School,3.94,5.65,2.52,4.28,1.31,7.24,8.26,Good,7,23.85,35.37,37.95,26.48
3105,22,Other,High School,5.72,0.29,2.61,2.92,0.59,5.57,5.28,Good,4,32.36,39.0,50.47,33.89
3106,23,Other,High School,2.47,3.19,3.65,1.54,0.74,8.91,4.64,Average,5,35.42,13.03,38.16,29.79
3114,24,Male,High School,4.04,1.63,2.42,2.59,4.58,7.29,12.52,Poor,3,15.83,78.32,15.08,4.99
3117,19,Male,High School,5.84,4.56,0.93,0.11,0.74,5.81,7.37,Poor,3,36.92,33.21,39.23,17.45
3122,18,Male,High School,7.67,2.9,2.26,2.84,2.24,7.29,9.44,Good,6,45.13,45.95,56.69,30.77
3125,16,Other,High School,2.95,2.2,0.0,4.43,0.19,8.71,4.6,Average,6,25.43,30.62,26.38,16.96
3129,24,Other,High School,5.29,3.41,1.78,2.57,2.53,7.44,5.94,Poor,1,30.64,29.14,30.87,16.36
3144,25,Female,High School,5.74,1.99,3.49,3.52,0.78,8.43,8.13,Average,6,31.12,41.26,56.44,25.76
3145,23,Male,High School,6.26,3.21,1.94,0.96,0.0,6.24,4.98,Good,4,35.41,49.84,38.15,20.5
3149,19,Female,High School,5.95,2.24,1.94,5.86,0.68,6.78,8.83,Poor,1,23.39,47.76,26.39,6.54
3150,21,Male,High School,6.4,2.37,0.0,3.29,1.94,5.86,8.88,Good,5,28.81,34.84,46.42,28.65
3151,16,Male,High School,6.47,1.65,1.29,1.69,2.29,5.97,4.01,Poor,8,39.89,58.9,50.82,29.97
3153,19,Female,High School,6.73,2.37,2.92,3.47,0.3,6.52,4.48,Good,3,37.58,31.74,45.49,18.38
3155,25,Other,High School,4.72,3.06,1.6,3.71,0.91,7.51,8.35,Poor,6,26.12,25.72,43.59,31.24
3159,17,Female,High School,3.5,3.41,3.46,2.6,0.0,6.02,6.45,Average,4,36.67,36.45,31.98,21.49
3162,23,Male,High School,5.16,2.12,2.36,5.53,1.58,7.77,7.56,Poor,3,18.66,18.78,39.16,13.95
3164,18,Female,High School,5.99,1.54,3.86,2.89,1.83,7.11,7.9,Poor,3,25.83,40.64,33.62,12.9
3165,22,Female,High School,1.77,0.99,1.39,3.78,3.11,6.7,9.83,Average,1,6.78,48.1,10.11,1.0
3167,20,Male,High School,5.05,3.28,3.75,4.27,1.78,8.94,8.74,Average,8,43.74,32.24,52.03,33.28
3168,24,Female,High School,4.35,2.89,1.21,2.62,0.82,5.28,5.55,Good,1,17.52,40.98,28.06,9.68
3169,17,Male,High School,5.09,1.46,1.0,1.57,0.64,6.4,6.6,Good,2,25.26,41.08,29.38,9.28
3173,23,Male,High School,3.87,2.14,1.93,1.28,1.03,7.39,7.49,Good,4,31.83,43.35,30.07,25.16
3176,21,Other,High School,5.61,1.09,2.02,3.65,3.28,8.41,12.25,Good,4,23.87,67.61,27.54,11.45
3177,20,Other,High School,7.29,1.69,2.14,1.73,3.47,6.9,4.13,Poor,3,34.49,34.08,50.86,28.12
3178,17,Female,High School,6.0,3.49,0.52,4.46,5.06,7.6,1.17,Good,3,22.08,19.42,48.25,29.43
3179,25,Other,High School,4.33,1.08,2.53,5.13,1.09,5.26,2.18,Poor,3,23.6,49.88,27.32,1.53
3180,16,Female,High School,4.88,3.81,2.41,4.11,1.13,6.62,4.2,Good,6,20.52,39.19,39.69,19.47
3181,19,Female,High School,0.21,0.0,1.83,3.91,0.0,8.94,4.87,Good,6,13.11,51.39,4.53,1.0
3182,21,Male,High School,2.94,3.6,2.4,5.18,2.17,8.42,4.06,Poor,5,19.7,40.05,30.34,8.65
3184,24,Male,High School,5.74,2.26,1.9,1.74,4.06,6.81,4.37,Average,3,22.01,51.56,32.95,12.81
3186,24,Other,High School,4.51,2.66,1.85,1.66,4.13,6.06,6.84,Poor,4,23.14,48.08,34.45,12.08
3188,23,Male,High School,1.41,4.2,1.86,4.03,4.55,8.2,7.54,Good,2,9.98,10.41,12.99,8.96
3189,23,Other,High School,3.22,3.05,1.83,3.52,1.22,6.1,7.77,Good,2,10.28,76.82,1.0,1.0
3192,24,Male,High School,4.12,3.21,1.81,1.89,3.73,7.3,11.37,Average,4,27.52,37.42,35.23,19.34
3193,25,Male,High School,3.61,3.63,1.23,3.93,1.74,7.93,12.07,Poor,1,15.73,47.98,5.33,1.0
3198,18,Other,High School,4.84,2.37,2.19,2.6,1.28,7.68,10.76,Poor,9,42.28,30.82,58.56,33.56
3199,16,Female,High School,3.33,2.47,2.78,2.0,0.56,7.29,3.37,Poor,2,19.97,32.07,18.25,18.84
3201,25,Other,High School,3.41,2.29,2.25,4.75,3.34,6.11,4.29,Poor,4,19.6,38.56,32.9,20.2
3203,22,Male,High School,5.42,0.92,1.56,1.83,0.0,6.03,4.06,Good,1,21.61,35.78,23.82,10.2
3206,17,Female,High School,4.06,0.0,1.02,4.74,1.76,9.44,2.45,Poor,5,8.0,32.96,19.6,6.2
3210,21,Other,High School,9.3,1.44,1.48,4.4,4.36,6.98,6.51,Poor,1,25.7,61.61,42.88,19.99
3211,20,Male,High School,4.75,0.07,1.34,0.85,1.43,7.42,4.69,Good,9,32.85,32.48,57.99,36.56
3220,25,Male,High School,6.64,2.78,2.08,1.6,1.93,6.59,4.69,Average,8,50.53,38.31,60.7,36.27
3221,17,Female,High School,4.48,0.85,0.84,3.47,0.79,7.47,7.26,Average,3,25.38,23.21,40.52,23.03
3223,21,Other,High School,3.31,0.18,2.21,2.1,0.02,7.81,5.99,Poor,1,16.35,31.74,16.95,1.0
3228,22,Male,High School,4.26,5.12,2.16,0.06,3.31,7.66,7.56,Poor,6,45.42,43.6,37.04,18.36
3233,25,Other,High School,6.65,0.98,1.44,4.24,2.52,6.84,7.02,Poor,3,22.01,36.74,43.1,19.82
3234,19,Other,High School,7.51,3.12,2.31,2.76,1.06,8.78,4.62,Poor,6,37.17,15.49,61.08,39.71
3238,24,Female,High School,3.29,2.08,1.0,3.52,0.0,5.04,5.66,Poor,10,35.84,76.29,30.49,11.71
3240,20,Female,High School,0.25,1.91,2.2,3.53,0.92,5.78,7.37,Average,4,6.7,42.4,1.0,1.0
3241,23,Other,High School,1.8,0.05,2.27,1.1,3.37,7.83,8.63,Good,9,32.13,34.96,38.32,23.51
3242,20,Other,High School,2.16,2.21,3.46,0.0,0.0,7.9,10.13,Good,9,33.85,62.09,32.01,12.5
3243,24,Male,High School,1.98,3.46,1.49,1.93,0.55,8.41,7.21,Poor,10,47.02,39.15,37.03,28.18
3245,23,Male,High School,6.06,3.44,2.2,2.99,0.98,7.08,7.23,Good,1,28.64,56.7,30.4,15.36
3247,22,Male,High School,6.1,2.41,3.02,1.7,1.4,8.33,9.09,Average,3,41.83,49.81,51.69,30.98
3248,20,Female,High School,1.27,4.1,1.5,6.2,1.62,5.63,5.5,Poor,4,15.73,57.08,1.0,1.0
3252,18,Other,High School,6.54,4.04,1.81,5.8,2.8,7.05,7.79,Average,4,36.28,78.53,31.75,9.3
3253,24,Male,High School,2.18,5.19,1.14,5.05,0.0,5.12,7.65,Good,8,35.39,76.93,19.09,1.0
3256,22,Female,High School,1.63,0.47,3.14,3.31,0.79,8.52,9.88,Good,6,22.26,68.04,16.51,2.71
3257,22,Female,High School,1.83,3.26,4.19,3.26,1.48,6.46,3.9,Average,9,31.12,30.78,36.5,11.18
3259,17,Other,High School,5.12,1.91,5.15,2.95,2.21,8.93,4.98,Poor,9,41.62,32.7,65.14,38.9
3263,22,Male,High School,0.0,2.75,2.12,2.86,0.77,4.62,3.85,Average,9,24.15,37.66,26.84,13.88
3267,16,Female,High School,4.49,4.08,4.19,3.51,2.88,8.26,10.9,Poor,7,48.26,52.99,45.6,26.34
3272,19,Other,High School,4.27,2.31,2.25,4.13,0.0,8.05,4.89,Poor,1,29.86,34.41,24.75,15.17
3275,22,Other,High School,6.57,0.63,2.58,3.86,0.52,7.33,10.71,Average,9,42.28,51.57,58.25,32.42
3285,24,Female,High School,2.8,2.78,2.24,2.58,0.37,6.23,7.9,Good,9,27.35,54.37,33.35,11.02
3286,18,Other,High School,4.73,0.65,3.26,2.73,1.48,8.77,3.59,Average,2,19.33,32.27,19.25,1.0
3288,21,Female,High School,3.02,2.4,2.03,5.5,1.1,6.4,10.97,Average,1,15.4,78.85,1.0,1.0
3289,16,Female,High School,5.44,5.39,3.76,0.15,1.73,7.9,7.09,Poor,4,50.37,32.7,43.23,30.62
3294,23,Other,High School,6.34,2.56,2.85,1.75,1.34,6.74,7.69,Average,5,39.48,52.19,49.12,31.07
3295,17,Male,High School,6.2,3.07,2.29,4.45,2.29,7.33,7.01,Average,7,27.24,35.11,43.59,15.84
3296,16,Male,High School,4.46,2.45,1.29,6.08,1.54,5.38,6.0,Average,4,17.85,45.09,26.22,7.85
3300,22,Female,High School,1.84,2.12,1.02,3.26,0.0,7.01,4.97,Poor,10,35.83,46.38,37.18,25.45
3303,21,Other,High School,3.91,3.68,2.18,0.62,1.41,7.93,6.54,Average,8,47.27,49.34,34.21,20.3
3313,25,Female,High School,7.98,3.5,2.77,3.98,1.27,7.52,7.2,Poor,3,29.62,35.32,50.57,27.59
3316,21,Male,High School,3.94,2.45,1.58,1.87,2.49,7.86,8.29,Good,3,32.64,38.33,30.8,26.55
3317,20,Male,High School,4.56,3.19,2.36,0.37,0.0,7.49,5.97,Poor,3,35.57,37.09,37.59,26.74
3319,23,Female,High School,5.43,4.42,0.0,2.79,2.28,7.45,4.94,Poor,3,30.85,25.33,34.35,19.38
3322,25,Other,High School,0.71,2.59,3.51,2.21,0.65,7.9,10.0,Good,6,22.43,42.25,13.85,10.24
3327,21,Other,High School,3.77,2.59,1.95,3.37,2.49,8.34,8.12,Good,3,20.16,50.96,10.45,2.95
3332,18,Male,High School,2.28,3.05,1.89,2.23,0.0,6.48,6.68,Good,6,28.53,58.13,29.88,15.01
3333,18,Other,High School,2.03,3.06,3.76,1.59,1.38,6.9,5.92,Poor,10,37.64,47.87,41.08,24.13
3335,23,Male,High School,7.31,2.94,2.65,3.26,1.59,6.08,8.53,Poor,3,30.06,75.08,42.2,18.18
3337,17,Other,High School,4.87,2.38,3.2,4.12,0.0,7.11,8.98,Good,4,23.27,50.09,24.09,9.55
3343,24,Female,High School,4.27,3.08,1.93,1.08,2.77,8.58,8.65,Average,7,40.77,24.51,50.42,36.67
3344,20,Female,High School,2.73,0.96,2.29,2.49,2.11,7.36,2.21,Good,9,37.98,30.95,44.26,27.46
3349,21,Other,High School,4.75,0.0,2.28,2.34,0.35,8.29,4.74,Poor,1,21.91,32.13,20.65,10.98
3354,23,Male,High School,2.74,1.72,2.45,3.3,0.95,7.65,7.61,Poor,1,17.05,25.63,20.57,2.88
3356,24,Other,High School,0.89,1.9,1.92,3.27,1.33,7.13,6.01,Poor,5,29.32,57.23,13.68,3.3
3366,19,Male,High School,7.76,3.06,3.05,1.57,0.62,5.27,10.9,Good,4,41.01,60.61,39.14,26.25
3368,23,Male,High School,2.59,3.17,2.3,3.0,1.65,9.51,7.61,Average,7,35.57,35.96,39.8,11.85
3371,16,Other,High School,3.12,3.49,0.89,2.01,1.46,7.6,6.65,Average,6,29.36,29.37,35.22,25.47
3372,16,Female,High School,2.8,2.03,0.33,2.3,0.93,6.49,3.86,Poor,3,17.69,30.27,18.75,5.91
3375,24,Female,High School,4.89,2.6,3.29,2.76,1.47,8.24,1.68,Average,10,42.27,13.49,73.41,47.12
3376,17,Female,High School,11.84,3.31,1.28,0.48,0.11,6.66,5.81,Poor,10,63.48,32.6,98.02,62.82
3377,23,Male,High School,3.57,0.84,2.7,2.27,1.35,7.78,8.36,Average,7,17.99,43.5,36.67,18.37
3380,25,Female,High School,4.1,2.48,1.07,3.46,0.89,7.28,10.81,Poor,4,25.17,48.56,28.32,9.79
3382,23,Other,High School,4.73,2.0,2.49,4.27,1.92,6.66,5.2,Good,8,32.62,47.12,42.32,25.88
3385,18,Male,High School,5.65,1.97,1.29,4.03,1.63,6.19,7.48,Good,9,36.42,49.57,57.72,33.12
3387,22,Other,High School,8.33,4.84,0.18,1.27,0.0,8.47,9.72,Poor,5,52.21,26.6,72.1,44.61
3388,16,Male,High School,2.94,2.86,0.96,4.49,0.0,6.63,6.37,Poor,3,29.08,42.86,27.13,12.59
3395,18,Male,High School,6.52,2.14,2.04,0.45,1.67,5.97,5.6,Average,9,39.52,39.57,58.85,39.99
3396,19,Female,High School,7.85,3.05,4.31,1.8,0.36,8.02,7.18,Poor,4,42.05,47.98,52.97,24.07
3397,18,Other,High School,4.9,1.78,2.96,2.74,2.89,6.99,6.2,Poor,1,14.45,62.33,13.24,1.96
3398,20,Female,High School,5.68,1.56,2.95,3.39,0.85,7.93,3.29,Poor,7,37.36,28.91,46.04,30.01
3403,23,Other,High School,2.84,1.28,1.37,4.42,0.0,6.5,7.65,Average,1,10.34,43.98,6.53,3.76
3408,25,Other,High School,5.72,4.11,1.8,0.96,1.51,7.55,3.06,Poor,6,44.48,28.11,48.47,28.93
3411,16,Male,High School,6.61,2.88,2.13,1.76,0.0,6.75,3.55,Average,9,41.14,57.51,51.34,20.51
3413,16,Male,High School,5.78,1.32,4.4,0.99,0.0,4.72,7.41,Good,2,35.19,54.54,29.2,7.4
3414,18,Other,High School,3.26,2.96,1.13,4.42,1.84,7.99,8.7,Poor,3,15.03,32.76,23.43,1.69
3416,24,Other,High School,6.01,3.89,2.67,4.43,2.33,7.26,5.69,Poor,8,44.72,47.09,49.27,26.55
